ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
301358.SZ,szse,2287880891219116032,2026-06-10,,尊敬的董秘你好，请问贵司硫酸项目预计4季度能投产吗，谢谢,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2287880891219116032,cninfo_irm
301358.SZ,szse,2285054880027885568,2026-06-06,2026-06-10,截止6月5日股东人数多少？,尊敬的投资者，您好，公司已在定期报告中披露对应时点的股东户数，请您关注。您也可以将本人身份证明及持有公司股份的有效文件发送至公司邮箱：dsh@hunanyuneng.com，公司核实股东身份后将给您回复，感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2285054880027885568,cninfo_irm
301358.SZ,szse,2284129761450614784,2026-06-05,2026-06-10,当前磷酸铁锂行业供需是否较2025年改善？公司产能利用率是否持续提升？公司吨净利是否已经出现环比改善？,尊敬的投资者，您好，公司紧盯行业发展动态，实时研判行业供需形势，今年以来保持了良好的产能利用率，公司产品产销两旺，关于公司二季度的具体经营业绩情况，请您关注公司披露的定期报告，感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2284129761450614784,cninfo_irm
301358.SZ,szse,2287280214253092864,2026-06-09,,请问硫磺暴涨会影响公司的生产成本吗？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2287280214253092864,cninfo_irm
301358.SZ,szse,2287117658350747648,2026-06-09,,董秘您好，请问咱们公司跟阳光电源合作情况如何，有给他们供货吗？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2287117658350747648,cninfo_irm
301358.SZ,szse,2286964645845860352,2026-06-09,,公司单二季度环比一季度情况？包括排产、接单等。今年行情来看公司出货高峰预计是哪个季度？另外，5月以来，股票遭大股东连续减持，加之被排除在AI赛道以外，股价一直下跌，股东减持公司比较被动没办法，那公司方面7月份是否考虑发布业绩预告，提振市场信心？公司计划港交所融资，用以扩产夯实未来发展，请问发股是不是股价偏高才更利好公司及公司原股东？请问当前融资到什么进度？按照券商规划时间来说，预计什么时候上？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286964645845860352,cninfo_irm
301358.SZ,szse,2286929848000954368,2026-06-09,,公司股价接近腰斩请问公司有何举措提高投资者信心,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286929848000954368,cninfo_irm
301358.SZ,szse,2283324747140390912,2026-06-04,2026-06-08,公司预计今年与宁德时代的销售交易金额是267.33亿元，1-2月份的实际销售金额是24.3亿元。昨天宁德时代宣布减持公司3.5%的股份，引发公司股价大跌。产业资本的减持，让市场怀疑宁德时代会减少与公司的交易金额，转而扶持其他正极材料厂商。请教下，今年1-5月份公司与宁德时代的实际销售发生金额是多少？公司与宁德时代之间的合作关系是否会受宁德时代减持的影响？,尊敬的投资者，您好！公司与宁德时代保持了良好、稳定的合作关系，本次减持计划是宁德时代根据正常投资安排和资金管理需求进行的正常减持行为，不会对双方业务合作产生影响，感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2283324747140390912,cninfo_irm
301358.SZ,szse,2283274607493758976,2026-06-04,2026-06-08,近日股价大跌，公司是否考虑进行市值管理，会有回购计划吗？,尊敬的投资者，您好！公司始终坚持创新驱动，持续提升核心竞争力，推动公司高质量发展，为股东创造长期价值，切实维护全体股东利益。目前公司暂无股份回购计划，感谢关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2283274607493758976,cninfo_irm
301358.SZ,szse,2283274143657164800,2026-06-04,2026-06-08,近日大股东接连减持，公司是否有重大利空消息未披露？公司营业生产正常吗？第二季度是否满销满产？,尊敬的投资者，您好！本次减持计划是股东根据正常投资安排和资金管理需求进行的正常减持行为，不会对公司的业务合作产生影响。公司当前生产经营活动有序开展，公司产品产销两旺，感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2283274143657164800,cninfo_irm
