ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
601888.SH,sse,1707597,2026-04-21,2026-05-18,建议公司把开市客中国的业务给收购了，这样可以和公司免税业务形成互补，公司在化妆品的供应链优势又可以打造不一样的会员店,尊敬的投资者，您好！感谢您的建议和关注。,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1709904,2026-04-24,2026-05-18,请问亲爱董秘，现在中免的股东人数？,"尊敬的投资者，您好！公司2026年一季度报告显示，报告期末普通股股东总数为310,519，据观察，普通股股东总数于近期略有上升。 若您确有需要了解某个时间节点的股东人数，可向公司申请查询股东名册。根据《公司章程》规定，股东提出查阅股东名册的，应当向公司提供证明其持有公司股份的种类以及持股数量的书面文件，公司经核实股东身份后会按照股东的要求予以提供。感谢您的理解!",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1710405,2026-04-24,2026-05-18,董秘你好！公司股价从年后一直跌到现在，公司董事会是否考虑回购股票，提振二级市场信心呢？公司有三百多亿现金，有无考虑投资一家CPO公司，为中国科技腾飞贡献央企担当呢？谢谢,尊敬的投资者，您好！公司非常重视维护中小股东的利益，并根据监管要求，持续聚焦主业，改善经营效率和盈利能力，以提高上市公司质量为基础，增强信息披露质量和透明度，增进与投资者沟通互动。2025年三季度，公司首次开展中期分红，2025年年报披露年度利润分配预案，预计现金分红比例为40.5%。4月29日一季报挂网后，4月30日公司管理层面向投资人召开2026年第一次电话会，介绍2025年度及2026年第一季度主要情况，并就重点问题同投资人详细展开交流，相关交流纪要已经挂网。公司已经于3月19日完成收购DFS大中华区零售业务，并于当时迅速启动整合及运营工作。公司将通过深耕高端客群，引领国潮出海，持续打造全球旅游零售新标杆。 感谢您的建议和关注。,non-committal,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",weak-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1712289,2026-04-28,2026-05-18,2026年以来公司股票连续下滑，是否有提振股价的必要手段！既然是上市公司，还是应当为投资者考虑一下,尊敬的投资者，您好！公司非常重视维护中小股东的利益，并根据监管要求，持续聚焦主业，改善经营效率和盈利能力，以提高上市公司质量为基础，增强信息披露质量和透明度，增进与投资者沟通互动。2025年三季度，公司首次开展中期分红，2025年年报披露年度利润分配预案，预计现金分红比例为40.5%。4月29日一季报挂网后，4月30日公司管理层面向投资人召开2026年第一次电话会，介绍2025年度及2026年第一季度主要情况，并就重点问题同投资人详细展开交流，相关交流纪要已经挂网，请您参阅。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1719197,2026-05-11,2026-05-18,请问： 1.贵司目前真实的办公地址与联系方式是什么？ 2.为何交易所披露的法定地址会出现查无此单位的情况？贵司的信息披露内控制度是否有效执行？ 3.贵司披露的地址是否无法接收纸质版法律文件？,尊敬的投资者，您好！公司在2025年年报第8页披露的联系地址为，北京市东城区东直门外小街甲2号A座，该地址是目前中国旅游集团中免股份有限公司总部办公地址。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1735425,2026-05-29,2026-06-15,股市已经跌成这样了，是否有维稳计划？,尊敬的投资者，您好！长期来看，股价围绕公司内在价值波动，短期内则会受到多重因素影响，比如行业周期、资金偏好、市场预期等。公司非常重视维护中小股东的利益，并根据监管要求，持续聚焦主业，改善经营效率和盈利能力，以提高上市公司质量为基础，增强信息披露质量和透明度，增进与投资者沟通互动。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1719698,2026-05-11,2026-06-15,“尊敬的中国中免董事会、管理层： 自2026年二季度以来，A股市场整体显著回暖，上证指数迭创新高，绝大多数上市公司股价普遍录得约30%的涨幅，市场呈现明显的结构性牛市特征。然而，中国中免股价逆势持续走弱，近三个月累计跌幅超过30%，市值大幅缩水，与大盘及行业表现严重背离，已对广大中小投资者造成重大亏损。请问如何保障投资者权益？,尊敬的投资人，您好！公司非常重视维护中小股东的利益，并根据监管要求，持续聚焦主业，改善经营效率和盈利能力，以提高上市公司质量为基础，增强信息披露质量和透明度，增进与投资者沟通互动。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1720414,2026-05-12,2026-06-15,贵公司股票今年以来跌跌不休，是否有未披露的信息？证券部门对投资者问题回复不及时，，不关注投资者的诉求，这块究竟有没有纳入考核体系,尊敬的投资者，您好！公司不存在应披未披的信息。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1721577,2026-05-13,2026-06-15,公司为什么总是用股价瀑布式的下跌回馈股东呢？,尊敬的投资者，您好！长期来看，股价围绕公司内在价值波动，短期内则会受到多重因素影响，比如行业周期、资金偏好、市场预期等。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
601888.SH,sse,1724185,2026-05-18,2026-06-15,董秘你好，我十分坚信中免可以成为全球旅游零售龙头的发展战略，我想咨询下为什么1季度除了海南之外的渠道营业额降低幅度如此之大，是因为机场免税店流量差，还转化率差，还是主动收缩低质量业务线，还上海业绩影响？因为这个情况，已经严重导致大家认为增速奔溃，形成很大的负面预期。,尊敬的投资者，您好！2025年底，上海浦东、虹桥机场及北京首都机场重新招投标后，公司就相关标段进入新的运营周期。因更换运营主体的原因，公司需要全盘梳理货品等重要经营要素，目前核心品牌正在快速恢复中，核心商品的供应恢复环比一季度进一步提升。在新一轮的运营周期内，公司更加注重商品结构优化及品牌质量提升，并通过会员运营、精准营销等，提升销售转化率。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=601888,sse_e_interaction
