ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
002352.SZ,szse,2255125123486134272,2026-04-27,,"公司目前实效快递已经是稳定的基本盘了，这几年公司在科技类、无人机，机器人等领域的研发投入和股权投资，都已经有不错的效果了……
但是公司目前，为什么没有比较正式的宣传这些方面呢？公司目前股价低迷，市值都快被中通追上了。目前公司投资的机器人、无人机、Ai、都有不错的表现。加上公司的应用场景，是可以提高公司未来竞争的护城河和安全保障。管理层对于股价长期低迷，应该把公司是物流加科技创投类等转型加大宣传？",,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2255125123486134272,cninfo_irm
002352.SZ,szse,2252189960043208704,2026-04-23,,感觉这几年顺丰管理层一直在退步，没有在做精细化管理，没有借助智能化工具在持续推动降本增效，反而一直在向市场融资，再给高管谋福利；许多钱花在非主营业务，没有取得效果，反而市场份额没有提升。回购股份弄得墨迹，还考虑价格，不敢高点回购。,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2252189960043208704,cninfo_irm
002352.SZ,szse,2252218701937061888,2026-04-23,,请问贵公司年报公告的投资者联系电话（0755）3639 5338是不是有变化，两天打了十多个电话都没人接,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2252218701937061888,cninfo_irm
002352.SZ,szse,2251452067454595072,2026-04-22,,有市场传闻顺丰控股寻求至多10亿美元可转债，请问董秘消息是否属实。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2251452067454595072,cninfo_irm
002352.SZ,szse,2249486037584916480,2026-04-19,,请问贵公司在全国范围内大量开展网点外包，电商分离的模式是为了降本增效还是基于其他因素的考量呢？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249486037584916480,cninfo_irm
002352.SZ,szse,2247716081476964352,2026-04-17,,董秘说股价受“宏观经济、行业政策、市场情绪、市场资金状况等多重因素综合影响”，请问顺丰和圆通、申通、中通、京东是否在同一片蓝天下？为何“共同成长”计划为何不通过市场回购来实现，而非要通过大股东的股份赠予？慨股东之慷的作法，就是变相减持！,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247716081476964352,cninfo_irm
002352.SZ,szse,2247147745739730944,2026-04-16,,一季度业绩如何，是否可以介绍下。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247147745739730944,cninfo_irm
002352.SZ,szse,2246169987796905984,2026-04-15,,懂秘你好   4月14号申通快递发布年度和1季度报   提高单价   反内卷提高单价  请问顺丰公司有没有响应国家号召   贵公司在抖音 小红书的负面评论就是  利润增加 计提一减在减   反内卷可以提高员工待遇  也可以提高公司利润  望贵公司采纳,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2246169987796905984,cninfo_irm
002352.SZ,szse,2245532236751773696,2026-04-14,,懂秘你好  贵公司投资的丰翼无人机   使用范围和使用场景   有没有考虑大规模量产 和公司上市计划,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2245532236751773696,cninfo_irm
002352.SZ,szse,2244928149542875136,2026-04-13,,董秘你好，顺丰股价连续走低，作为一名公司的投资者，也确实看到了公司加大力度维护市值的回购举措。但回购用途作为注销的话，总股本并没有看到明显变化，想请问注销股份的数量和进度安排是怎样的呢？谢谢～,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2244928149542875136,cninfo_irm
