ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
002342.SZ,szse,2270782171395768320,2026-05-18,,董秘你好，请问神州十号乙回收火箭的海上回收索是咱们公司提供的吗？如果是，请告知一下何时签订的合同，如果不是，请告知,,unanswered,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2270782171395768320,cninfo_irm
002342.SZ,szse,2270706622921031680,2026-05-18,,请问目前的危机对公司有多大影响,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2270706622921031680,cninfo_irm
002342.SZ,szse,2264690937220538368,2026-05-10,2026-05-18,贵公司航天方面火箭回收项目定单落实的怎么样，另在海工装备领域有没有信心做好做强，敢为人先，为国争光！,投资者您好，公司于2026年2月12日在刊登的公告中对相关领域的收入及占比情况进行了详细描述。经统计，截至目前，相关领域业务虽较前期披露的情况有增加，但整体业务占比仍然较小，未对公司经营业绩产生重大影响。海洋工程领域作为公司长期以来的涉足领域，公司将稳步推进该领域业务，回报投资者。敬请投资者注意投资风险，理性投资。感谢您对公司的关注。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2264690937220538368,cninfo_irm
002342.SZ,szse,2263524260866895872,2026-05-08,2026-05-18,董秘您好，关注到近期市场对公司商业航天及火箭回收业务高度关注。请问：1）该业务当前已签约/在手订单金额、预计确认收入时间；2）2026-2027年该业务的营收目标及增长规划；3）是否有已落地或待公告的重大项目？谢谢。,投资者您好，公司于2026年2月12日在刊登的公告中对相关领域的收入及占比情况进行了详细描述。经统计，截至目前，相关领域业务虽较前期披露的情况有增加，但整体业务占比仍然较小，未对公司经营业绩产生重大影响。且针对上述事项，公司不存在应披露但未披露的重大事项。敬请投资者注意投资风险，理性投资。感谢您对公司的关注。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2263524260866895872,cninfo_irm
002342.SZ,szse,2270635867649671168,2026-05-18,,请问5月13号已收到证监会对公司立案的，为什么5月16号才发公告呢？及时披露信息不是上市公司的义务吗？公司出于什么目的故意延迟发公告误导投资者呢？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2270635867649671168,cninfo_irm
002342.SZ,szse,2269300459218255872,2026-05-16,,查询当前股东户数,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2269300459218255872,cninfo_irm
002342.SZ,szse,2269215367326187520,2026-05-16,,关于若干年来巨力索具为美国及中国航母阻拦索供应商的网络传闻，贵司有无明确澄清过是真还是假？若未曾澄清过，现在能否就此传闻给出明确信息，公司究竟有没有航母阻拦索产品？如有，那么，1. 公司是否为美国航母供应（或曾经供应过）阻拦索？.公司是否为中国航母供应（或曾经供应过）阻拦索？谢谢！,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2269215367326187520,cninfo_irm
002342.SZ,szse,2268774738041356288,2026-05-15,,请问贵公司在5月13号收到了立案告知书为什么5月15号才发布公告,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2268774738041356288,cninfo_irm
002342.SZ,szse,2264687509836636160,2026-05-10,2026-05-15,贵公司研发生产的五套800T横梁中的第三套顺利发运、奔赴海外，好像是德国，此次顺利交付对我们公司有什么重大意义？,投资者您好，感谢您对公司的关注。本次与德国SAL公司合作是公司与国际客户正常业务往来，公司产品能够满足客户需求。敬请投资者注意投资风险，理性投资。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2264687509836636160,cninfo_irm
002342.SZ,szse,2268240057562677248,2026-05-14,,董秘您好：据了解巨力索具的多款海洋工程产品可应用于海底数据中心建设，主要集中在系泊定位和海上吊装两个环节：系泊系统与锚固：其单股永久系泊钢丝绳、纤维系泊缆及连接件，可用于固定海底数据舱或浮动平台，抵抗洋流与风浪。市场公开信息也提及其实质性应用于渤海湾及海南陵水海底数据中心的锚固系统。 吊装与索具产品适用于数据舱出海运输绑扎、起重船吊装下水等高负荷作业，请问公司目前是否有布局海底数据中心建设工程？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2268240057562677248,cninfo_irm
002342.SZ,szse,2267714980630872064,2026-05-14,,公司与中科宇航、蓝箭航天、长征系列火箭公司有业务合作吗？,,unanswered,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267714980630872064,cninfo_irm
002342.SZ,szse,2267422338759065600,2026-05-13,,董秘您好，请问贵公司产品是否可以应用到绿色电力、电网设备、机器人等领域？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267422338759065600,cninfo_irm
002342.SZ,szse,2267421737443770368,2026-05-13,,董秘您好，请问贵公司目前在商业航天领域与哪些大型火箭卫星企业有业务往来和技术合作？请相关介绍一下,,unanswered,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267421737443770368,cninfo_irm
002342.SZ,szse,2263523693931212800,2026-05-08,,董秘您好，请问公司商业航天业务目前在手订单金额及占比？2026年相关业务营收预期？谢谢。,,unanswered,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2263523693931212800,cninfo_irm
002342.SZ,szse,2255099819954745344,2026-04-27,2026-04-28,请问年业绩预报什么时候出今年业绩怎么样,投资者，您好。公司已于2026年4月10日披露了《2025年年度报告》以及《2026年度财务预算报告》，并于2026年4月28日披露了《2026年一季度报告》（公告编号2026-030），详细内容请见公司于指定媒体刊登的相关公告。感谢您对公司的关注，敬请注意投资风险，理性投资。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2255099819954745344,cninfo_irm
002342.SZ,szse,2244331924598763520,2026-04-12,2026-04-15,2025年年报披露，公司本期营业收入变化率与销售费用和管理费用变化率相差38%请问公司财务报表是否有问题？财务数据是否真实反映？,投资者您好，公司2025年度实现营业收入25.7亿元，同比增长16.08%；报告期内，公司对软件系统进行了升级，并将原计入销售费用的货运费根据业务实质计入主营业务成本核算，影响销售费用同比出现下降。同时，报告期内，公司持续加强内部管理，销售费用及管理费用整体得到有效控制，费用率呈同比下降趋势。上述因素共同导致费用变动幅度与营业收入增幅不一致，差异符合公司实际经营与会计处理逻辑。具体内容可详见公司指定媒体披露的2025年度报告。另，公司2025年财务报表已经利安达会计师事务所（特殊普通合伙）审计验证，并出具了利安达审字【2026】第0204号无保留意见的审计报告，财务数据真实有效。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2244331924598763520,cninfo_irm
002342.SZ,szse,2242668174586093568,2026-04-10,2026-04-15,2025年年报披露，公司本期营业收入变化率与销售费用和管理费用变化率相差38%，请问公司财务报表是否有问题？财务数据是否真实反映？,投资者您好，公司2025年度实现营业收入25.7亿元，同比增长16.08%；报告期内，公司对软件系统进行了升级，并将原计入销售费用的货运费根据业务实质计入主营业务成本核算，影响销售费用同比出现下降。同时，报告期内，公司持续加强内部管理，销售费用及管理费用整体得到有效控制，费用率呈同比下降趋势。上述因素共同导致费用变动幅度与营业收入增幅不一致，差异符合公司实际经营与会计处理逻辑。具体内容可详见公司指定媒体披露的2025年度报告。另，公司2025年财务报表已经利安达会计师事务所（特殊普通合伙）审计验证，并出具了利安达审字【2026】第0204号无保留意见的审计报告，财务数据真实有效。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2242668174586093568,cninfo_irm
002342.SZ,szse,2244268659909025792,2026-04-12,2026-04-15,2025年年报披露，公司毛利率相比于去年变化了约37.79%，显著异于同行平均水平。请贵公司说明原因，以及是否符合行业发展趋势？,投资者您好，2025年公司毛利率同比下降1.98%；主要原因为，报告期内，公司对软件系统进行了升级，并将原计入销售费用的货运费根据业务实质计入主营业务成本核算，影响毛利率同比出现下降。具体内容可详见公司指定媒体披露的2025年度报告。另，公司2025年财务报表已经利安达会计师事务所（特殊普通合伙）审计验证，并出具了利安达审字【2026】第0204号无保留意见的审计报告，财务数据真实有效。敬请投资者理性投资，注意投资风险。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2244268659909025792,cninfo_irm
002342.SZ,szse,2243259711783120896,2026-04-11,2026-04-15,阿耳忒弥斯2号返回地球降落用的绳子是贵公司提供的吗,投资者您好，相关业务情况请以公司在指定媒体披露的内容为准，敬请投资者理性投资，注意投资风险。感谢您的关注,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2243259711783120896,cninfo_irm
002342.SZ,szse,2221574387578519552,2026-03-13,,董秘您好，本人于2026年1月19日买入公司股票，1月20日清仓，期间产生了一定投资亏损。想了解公司此前因信息披露违规被河北证监局处罚的相关事项，是否会对该时间段内买入公司股票的投资者，开展相应的投资者权益保护或赔偿相关工作？烦请告知后续安排，谢谢。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2221574387578519552,cninfo_irm
002342.SZ,szse,2213419713574891520,2026-03-02,2026-03-06,贵公司的业务是否涉及石油探勘，以及冶金，矿石开采设备,感谢你对公司的关注。公司虽涉足上述相关领域，但只是为其提供索具配套产品，不涉及开采设备的情况，同时提醒投资者注意，公司虽涉足上述相关领域，但收入比重不会对公司经营产生重大影响，请投资者注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2213419713574891520,cninfo_irm
002342.SZ,szse,2202525606471647232,2026-02-15,2026-03-02,贵公司利用热门概念炒作套现，会不会被证监会认定违规导致被ST？,感谢您对公司的关注。公司始终严格遵守证券市场相关法律法规及交易所规则，规范开展经营活动。针对市场不实传闻，公司已及时发布澄清公告，明确相关业务对公司业绩影响，并依规进行风险提示。目前公司生产经营一切正常，不存在触及退市风险警示或其他风险警示的情形。公司所有信息均以在《中国证券报》《上海证券报》《证券时报》《证券日报》及巨潮资讯网（www.cninfo.com.cn）刊登的公告为准。敬请广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2202525606471647232,cninfo_irm
002342.SZ,szse,2201425914455244800,2026-02-13,2026-03-02,您好，请问贵公司设备究竟有没有应用于网系火箭回收的捕获臂、回收网。公司有以前自己发的航天特殊锁具研发视频、去年12月的投资者问答。怎么到了本月的澄清公告，就全盘否认。,感谢您对公司的关注。公司 2026 年 2 月发布的澄清公告并非全盘否认相关业务，而是针对市场上流传的严重夸大和不实传闻（如 “中标 4.58 亿海南项目”“在手订单超 2 亿”“火箭回收龙头” 等）进行辟谣，明确相关业务对公司整体经营业绩影响较小。公司已披露的业务相关信息请查阅公司在指定信息披露媒体发布的《投资者关系活动记录表》等公告文件。敬请广大投资者理性投资，注意投资风险。公司指定信息披露媒体为《中国证券报》《上海证券报》《证券时报》《证券日报》及巨潮资讯网（www.cninfo.com.cn），所有信息均以上述媒体刊登的公告为准。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2201425914455244800,cninfo_irm
002342.SZ,szse,2200846669395902464,2026-02-13,2026-03-02,虽然公司最终发布了澄清公告，但在传闻发酵股价翻倍的两个多月“空窗期”内，公司是否存在主观上的放任甚至配合？,感谢您对公司的关注。公司始终严格恪守信息披露公平性、客观性、及时性原则，不存在任何配合市场炒作的主观动机及实际行为，所有信息披露内容真实、准确、完整、一致。自 2025 年 3 月 17 日起，公司在历次《股票交易异常波动公告》中均依规进行风险提示，明确提示投资者以公司指定媒体披露信息为准，如实说明公司经营状况。2026 年 2 月发布的澄清公告，系针对当时市场流传的不实传闻及时作出回应，发布时点根据不实信息传播及市场影响情况确定，核心目的是澄清事实、保护投资者利益，平抑市场非理性炒作。公司从未主动制造或放任不实传闻传播，始终以客观经营事实回应市场关切。敬请广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200846669395902464,cninfo_irm
002342.SZ,szse,2200461711438450688,2026-02-12,2026-03-02,请问贵公司2025年的研发投入多少？去年或近期有哪些实质性的研发成果，研发成果在行业内处于什么水平？,感谢您对公司的关注。公司 2025 年半年度研发投入为 6086.98 万元，具体内容详见公司 2025 年 8 月 15 日在指定信息披露媒体刊登的《2025 年半年度报告》；2025 年度研发投入及全年研发成果相关信息，将在 2025 年年度报告中披露，该报告预约披露时间为 2026 年 4 月 27 日。敬请广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200461711438450688,cninfo_irm
002342.SZ,szse,2200351408127066112,2026-02-12,2026-03-02,尊敬的董秘你好！请问公司捕获臂单套的价格是多少？配套索具的价值又是多少？谢谢！,感谢您对公司的关注。公司相关产品价格、成本等信息属于商业秘密，且相关财务数据尚未完成审计，为保障信息披露合规性和公平性，不对外披露。相关经营信息请以公司在指定信息披露媒体刊登的公告为准。敬请广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200351408127066112,cninfo_irm
002342.SZ,szse,2200281631909675008,2026-02-12,2026-03-02,你好，请问贵公司是否涉及商业航天火箭回收核心装备阻拦网，手握国内唯一量产火箭回收捕捉臂？,感谢您对公司的关注。公司已披露的业务信息请查阅公司在指定信息披露媒体发布的《投资者关系活动记录表》等公告文件；公司已在指定信息披露媒体刊登相关澄清公告，明确相关领域业务对公司整体经营不构成重大影响。敬请广大投资者理性投资，注意投资风险。公司指定信息披露媒体为《中国证券报》《上海证券报》《证券时报》《证券日报》及巨潮资讯网（www.cninfo.com.cn），所有信息均以上述媒体刊登的公告为准。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200281631909675008,cninfo_irm
002342.SZ,szse,2200272732916137984,2026-02-12,2026-03-02,公司为可回收火箭提供捕获臂装置，试验拉索装置是否已取得订单？如取得订单是计入2025年度？还是2026年度？随着海上火箭回收不入网取得成功，火箭溅射于预定海豫，为后续入网迈出了关键突破的一步，一旦火箭入网了是否为公司带来订单与收益？如果有请问订单毛利率在多少？谢谢，请认真回复！,感谢您对公司的关注。公司 2025 年年度报告预约披露时间为 2026 年 4 月 27 日，相关财务数据尚在审计过程中，未经审计的财务信息不对外披露。订单、收入确认、毛利率等信息均属于公司经营核心数据，将通过年度报告、临时公告等法定渠道统一披露。同时，公司已在指定信息披露媒体刊登相关澄清公告，明确相关领域业务对公司整体经营不构成重大影响。敬请广大投资者理性投资，注意投资风险。公司指定信息披露媒体为《中国证券报》《上海证券报》《证券时报》《证券日报》及巨潮资讯网（www.cninfo.com.cn），所有信息均以上述媒体刊登的公告为准。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200272732916137984,cninfo_irm
002342.SZ,szse,2200008446398545920,2026-02-11,2026-03-02,请问公司在 前期股价连续涨停期间，为何未主动披露航 天业务实际收入占比极低的事实？是否故意 隐瞒重大风险？,感谢您对公司的关注。公司始终严格遵守信息披露相关法律法规及交易所规则，不存在故意隐瞒重大风险的行为。股价波动受宏观经济、市场情绪、行业趋势等多种因素综合影响，公司无法单一归因。公司 2025 年年度报告预约披露时间为 2026 年 4 月 27 日，相关财务数据尚在审计过程中，未经审计的财务信息不得随意披露，以保障信息披露的公平性、合规性和准确性。收入构成、业务占比等核心财务数据属于定期报告重要内容，将通过法定渠道向全体投资者统一披露，符合《深圳证券交易所上市公司自律监管指引第 1 号 —— 主板上市公司规范运作》相关规定。公司真诚欢迎投资者通过法定渠道提出合理建议，始终秉持开放态度接受投资者监督，提醒广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200008446398545920,cninfo_irm
002342.SZ,szse,2201448205335511040,2026-02-13,2026-03-02,您好董秘，公司此前在互动易提及参与航天回收相关产品（阻拦网、转运索具等），目前与哪些商业航天企业有合作？是否有新增客户/项目？,感谢您对公司的关注。公司已在指定信息披露媒体刊登相关澄清公告，明确相关业务对公司整体经营不构成重大影响。相关客户、项目合作等信息如达到披露标准，公司将严格按照规则在指定信息披露媒体及时披露。敬请广大投资者理性投资，注意投资风险。,substantive,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2201448205335511040,cninfo_irm
002342.SZ,szse,2200820598944415744,2026-02-13,2026-03-02,董秘您好，请问公司是否为航天一院领航者号相关项目提供索具及配套产品？相关业务对公司业绩是否有积极影响？谢谢。,感谢您对公司的关注。公司已披露的业务相关信息请查阅公司在指定信息披露媒体发布的《投资者关系活动记录表》等公告文件；公司已在指定信息披露媒体刊登相关澄清公告，明确相关领域业务对公司整体经营不构成重大影响。敬请广大投资者理性投资，注意投资风险。公司指定信息披露媒体为《中国证券报》《上海证券报》《证券时报》《证券日报》及巨潮资讯网（www.cninfo.com.cn），所有信息均以上述媒体刊登的公告为准。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200820598944415744,cninfo_irm
002342.SZ,szse,2200461994766303232,2026-02-12,2026-03-02,请问贵公司在信披、投资者互动方面遵循哪些规章制度？,感谢您对公司的关注。公司严格按照《上市公司信息披露管理办法》《深圳证券交易所股票上市规则》《深圳证券交易所上市公司自律监管指引第 1 号 —— 主板上市公司规范运作》《公司章程》及公司内部控制制度等相关规定，履行信息披露义务、开展投资者互动工作。2025 年度，公司结合法律法规修订要求及自身实际情况，完善了相关管理制度，进一步健全内部控制体系，切实保护投资者合法权益。公司始终重视投资者关系管理，欢迎投资者通过法定渠道沟通交流，提醒广大投资者理性投资，注意投资风险。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200461994766303232,cninfo_irm
