ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
000425.SZ,szse,2275914975142068224,2026-05-25,2026-05-26,董秘您好，国家出台了大规模设备更新政策，多地也出台了老旧工程机械淘汰补贴。请问：1.目前设备更新政策的落地效果如何？更新需求占行业总需求的比例大概是多少？2.预计2026-2027年设备更新需求能否成为行业增长的核心驱动力？感谢您的回复。,您好，目前行业内销持续改善，更新需求是当前内销增长的重要支撑之一，预计2026-2027年设备更新需求将继续是行业增长的重要驱动力。徐工机械将坚持“高质量、强安全、世界级、稳增长”经营方针，深度推进高端化、智能化、绿色化、全球化、服务化“五化”转型，全力打好智改数转网联“三大战役”，加快锻造新质生产力，持续优化全球布局，巩固提升核心优势，积极把握行业结构性机遇，实现更高质量、更可持续、更具韧性的发展。感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2275914975142068224,cninfo_irm
000425.SZ,szse,2275915018091741184,2026-05-25,2026-05-26,董秘您好，一季度工程机械行业销量实现了两位数增长。请问：1.目前整个工程机械行业的订单饱满度如何？二季度行业整体需求是否延续了一季度的复苏势头？2.当前行业主要企业的平均产能利用率大概在什么水平？感谢您的回复。,您好，目前行业内销持续改善，出口延续高增长态势，徐工机械将坚持“高质量、强安全、世界级、稳增长”经营方针，深度推进高端化、智能化、绿色化、全球化、服务化“五化”转型，全力打好智改数转网联“三大战役”，加快锻造新质生产力，持续优化全球布局，巩固提升核心优势，积极把握行业结构性机遇，实现更高质量、更可持续、更具韧性的发展。感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2275915018091741184,cninfo_irm
000425.SZ,szse,2275915069631348736,2026-05-25,2026-05-26,董秘您好，近年来中国工程机械出口持续高增，已经成为全球最大的工程机械出口国。请问：1.您认为中国工程机械在全球市场的竞争优势是否在持续增强？2.预计2026年中国工程机械行业整体出口增速能达到多少？感谢您的回复。,您好，徐工机械海外业务已有全球布局与强大的国际化拓展能力，营销网络覆盖全球190余个国家和地区。当前主要出口区域有东南亚、中亚、非洲、南美、欧洲、北美、西亚北非、中美洲、大洋洲等等。近年来，徐工机械国际化收入增幅明显，综合海外需求韧性、新兴市场缺口及中国品牌份额提升趋势，预计2026年中国工程机械行业整体出口增速有望继续保持较快增长。公司将持续深化全球化战略，充分把握出海机遇。感谢关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2275915069631348736,cninfo_irm
000425.SZ,szse,2275915104010960896,2026-05-25,2026-05-26,董秘您好，5月1日中国对53个非洲建交国全面实施零关税政策。请问：1.您认为本次零关税政策对中国工程机械行业整体出口会带来多大的拉动作用？2.预计2026年中国工程机械对非洲出口的同比增速能达到多少？感谢您的回复。,您好，徐工机械海外业务已有全球布局与强大的国际化拓展能力，营销网络覆盖全球190余个国家和地区。当前主要出口区域有东南亚、中亚、非洲、南美、欧洲、北美、西亚北非、中美洲、大洋洲等等。其中，非洲区域是重要市场之一且2026年一季度收入增幅明显，公司将持续关注市场变化，积极推进全球化战略。感谢关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2275915104010960896,cninfo_irm
000425.SZ,szse,2275915155550568448,2026-05-25,2026-05-26,董秘您好，近期三一重工、徐工机械先后宣布挖掘机产品涨价3-5%。请问:1.您如何看待本次工程机械行业的涨价潮，这是否意味着行业供需关系已经发生根本性改善？2.预计本次涨价能否有效传导至行业整体利润水平，缓解原材料上涨带来的成本压力？感谢您的回复。,您好，1.本轮涨价是在国内需求边际回暖、出口持续高增长及原材料成本上行的背景下的合理反映，供需关系有所改善。2.公司正扎实推进“智改数转”一号工程，聚焦“高端化、智能化、绿色化、全球化、服务化”产业转型升级，实现内涵式高质量发展，本轮提价最终传导效果还取决于市场表现。感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2275915155550568448,cninfo_irm
000425.SZ,szse,2268478978201837568,2026-05-15,,您好，董秘，请问2025年年报上没有见到单独列出混凝土机械产品的营收情况，具体规模是多少，利润是多少？还是说目前战略收缩，后续混凝土机械将会拆减？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2268478978201837568,cninfo_irm
000425.SZ,szse,2250027463578169344,2026-04-20,2026-05-13,您好，关注到贵司正在招聘登机桥相关的岗位，请问徐工是否有开拓机场相关业务的规划？谢谢！,您好，公司主要从事土方机械、起重机械、桩工机械、混凝土机械、路面机械、高空作业机械、矿业机械和其他工程机械及备件的研发、制造、销售和服务工作。新业务技术研发、产品预研及人才储备，结合市场及战略推进业务拓展，感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2250027463578169344,cninfo_irm
000425.SZ,szse,2247765888438824960,2026-04-17,2026-05-13,董秘您好，公司一季度海外业务增长势头强劲，但受人民币升值影响，公司的汇兑损失大概在什么范围？公司股价2天跌超6%，是否反应公司外汇风险敞口覆盖情况不容乐观？,"您好，2026年一季度以来人民币持续走强，是国内出口型企业普遍面临的共性压力。受汇率波动影响，公司一季度存在汇兑损失，具体数据见参见一季报。公司高度重视外汇风险管理，持续通过优化结算币种结构、依托资产负债自然对冲、运用金融衍生品工具等多元化方式，常态化管控汇率敞口。一季度已重点压降美元类风险敞口，大幅提升锁汇覆盖比例，同时针对海外小币种风险同步落地配套管控措施。
后续公司将持续坚持汇率中性管理原则，以套期保值为核心目标，严格管控外汇净敞口规模，系统化、常态化防范汇率波动带来的经营影响，稳健保障公司整体经营质量。感谢关注！",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247765888438824960,cninfo_irm
000425.SZ,szse,2264165095757262848,2026-05-09,,你好，公司对于，美伊，俄乌战后重建可有重点安排？谢谢,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2264165095757262848,cninfo_irm
000425.SZ,szse,2246229621597478912,2026-04-15,2026-04-16,领导您好，请问公司电动矿车产品覆盖哪些吨位？是否适用于重载上坡工况？重载上坡工况下，大吨位矿车与小吨位矿车哪种更适用？电动车与燃油车哪种更适用？,您好，公司在行业内最早布局电动化产品，目前电动化产品：叉车、高空作业车/平台、装载机、港口机械、小挖/微挖、轮挖、水平定向钻、压路机、平地机、矿卡、随车起重机、环卫车辆、混凝土搅拌车、泵车、汽车起重机、矿用自卸车等。臂式高空作业平台、装载机电动化产品市场占有率行业第一，混凝土搅拌车、泵车、港口机械、环卫机械纯电动产品销量持续提升。截至目前，公司累计发布超100款新能源产品，产品类型覆盖多个领域，涵盖纯电、混合动力、氢燃料电池3大技术路线。公司目前电动矿车产品覆盖60吨到200吨级，如您想了解具体各种工况下的产品使用，烦请拨打公司电话400 110 9999，以便公司了解更多细节后为您推荐。感谢关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2246229621597478912,cninfo_irm
