ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
002714.SZ,szse,2268791443585089536,2026-05-15,,去年国家能繁调控，公司积极响应做表率，但很多别的公司没有降，想着吃政策红利，可惜没吃着。现在国家又降能繁，赌行情吃政策红利的一样不会少。所以，现有竞争环境，公司还是要调整战略，投资重头第一放在加速加大增加国外养殖，第二再扩屠宰，卖饲料，卖仔猪，卖设备。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2268791443585089536,cninfo_irm
002714.SZ,szse,2267660819234095104,2026-05-14,2026-05-18,请问贵司公布的生猪完全成本是按照对应上市重量计算的实际成本，还是校正110kg或校正120kg的成本？,您好，公司月度生猪养殖完全成本是按照当月出栏批次进行核算的，是实际销售体重对应的公斤成本。感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267660819234095104,cninfo_irm
002714.SZ,szse,2267578244192862208,2026-05-14,2026-05-18,董秘你好，我是贵公司的一名价值投资者，今年猪价行情一路走低，远低于成本线，整个行业陷入严重亏损，在此行情下如何保证中小投资者权益？贵公司有没有做生猪期货业务？如果有规模是多少？谢谢,您好，生猪价格主要由市场供需影响。公司专注于自身经营管理，通过生猪育种、营养配方、健康管理、智能化等技术的不断创新与落地，持续提升生产效率，通过持续降低成本夯实穿越周期的能力。公司目前期货业务整体规模较小，具体业务开展情况请关注公司定期报告。对于期货业务，公司本着审慎的原则，在控制风险的前提下，结合公司的主营业务特点制定适合公司实际情况的策略，充分利用好期货价格发现、对冲风险的功能。感谢您的关注！,substantive,capital-allocation,capital-allocation quality narrative,needs realized return history or portfolio evidence,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267578244192862208,cninfo_irm
002714.SZ,szse,2266889056560676864,2026-05-13,2026-05-18,请问董秘？最近有新闻说细胞繁殖猪肉技术又获得了新突破，相对于养殖猪肉有，很多优点，如无疾病传染风险，可以定制各个部位等。在未来十到15年会随着技术的进一步提高会大幅降低成本，到时候会取代养殖猪肉。请问公司有没有关注这方面的技术？将如何应对？,您好，公司会对相关领域的技术进展保持关注。感谢您的关注！,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2266889056560676864,cninfo_irm
002714.SZ,szse,2266242990380269568,2026-05-12,2026-05-18,建议公司尽快邀请一切能够邀请的公募私募负责人到公司调研，多多释放利好，尽最大努力最好市值管理。谢谢。,您好，公司董事会及管理层高度重视市值管理工作，根据相关法律法规制定了《市值管理制度》，未来会根据发展阶段及实际情况，综合运用多种方式做好投资者回报，与投资者共享公司发展成果。并且，公司会加强与资本市场投资者的沟通，积极传递公司在新发展阶段的投资价值，结合实际情况综合运用多种方式稳定投资者信心，推动公司投资价值合理反映公司经营质量。同时，公司会聚焦主业，持续做好经营管理，提升生产效率与盈利能力，保证公司高质量稳定发展，更好地为股东创造回报。感谢您的关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2266242990380269568,cninfo_irm
002714.SZ,szse,2263204490110017536,2026-05-08,2026-05-18,公司作为养猪大户，强烈建议公司切实加大研发，争取研发出肉质更细嫩的品种。因为当下猪肉消费量持续下降，除了与生活品质、人口结构等因素有关外，更重要的原因是过于重视降成本导致猪肉品质大幅度下降，如同啃树皮，所以消费量越来越低。一旦研发出高品味猪肉，相信一定能逆转消费量持续下降的现状。谢谢。,您好，随着中国经济发展和消费能力的提升，消费者对猪肉消费的需求由之前量的增长逐步转变为质的提升，对猪肉产品的需求也日益细分和个性化。公司始终以终端消费者的需求为导向开展种猪育种工作，坚持价值育种，持续选育具有优良性状的种猪，并且不断加强对猪肉品质全流程的管理，致力于为消费者提供更高品质的猪肉产品。感谢您的关注及建议！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2263204490110017536,cninfo_irm
002714.SZ,szse,2267928421446565888,2026-05-14,,有媒体报道，乐安牧原由于将养殖场污水排入河道，被乐安县生态环境局立案调查，请问情况是否属实？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267928421446565888,cninfo_irm
002714.SZ,szse,2261846567479910400,2026-05-06,2026-05-11,请问截止日2026.4.30日的最新持股股东人数是多少,您好，您可发送个人持股证明、身份证复印件到公司证券部邮箱myzqb@muyuanfoods.com查询股东人数，证券部工作人员会及时回复。感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2261846567479910400,cninfo_irm
002714.SZ,szse,2261813814032019456,2026-05-06,2026-05-11,请问贵公司，四月份养殖成本是多少？谢谢,您好，公司2026年4月的生猪养殖完全成本在11.7元/kg左右。感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2261813814032019456,cninfo_irm
002714.SZ,szse,2257299434064027648,2026-04-30,2026-05-11,早在多年前我就预测随着饮食习惯、生活水平、人口结构、人口数量的改变以及养殖水平普遍提升，能繁母猪3600万头完全能够满足需求，请问我的预测是否科学？如果能繁在3600万头达到平衡，贵公司是否会出现大量闲置产能？如果养殖端都不肯去产能，去产能过程还要延长多久？谢谢。,您好，公司会根据政策导向、外部市场环境及自身生产经营情况，合理规划能繁母猪数量。同时，公司由高速发展阶段转向高质量发展阶段，将持续做好生产管理与经营管理，通过提质增效提升盈利能力。感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2257299434064027648,cninfo_irm
