ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
603345.SH,sse,1715935,2026-05-06,2026-05-11,尊敬的董秘您好请问4月30日股东人数是多少人？谢谢,"尊敬的投资者，您好：公司按照相关法律法规的规定，会在定期报告（季报、半年报、年报）中披露对应时点的股东户数。根据公司2026年第一季度报告，截至2026年3月31日，我司股东户数为28,646户。感谢您的关注。",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1740808,2026-06-05,2026-06-10,公司在“健康食品”上的研发投入策略是怎样的？是以自己产品研发为主？还是以与销售平台合作开发为主？公司会将这个方向作为未来产品的主要研发方向么？,尊敬的投资者，您好：公司在健康食品领域的研发投入策略以自主研发为主、产学研协同为辅。其中，核心配方、工艺及标准均由公司自主掌控；在定制化研发流程方面，销售平台主要反馈市场需求，产品研发则由公司研发中心独立主导实施。同时，公司与江南大学、河南工业大学及益海、中粮等外部机构合作，聚焦基础研究、技术攻关与成果转化。健康化是公司未来的核心研发方向之一，将重点聚焦C端渠道对安全、健康、营养及清洁标签的核心诉求，精准把握快消品行业“五减”（减糖、减油、减盐、减脂、减卡）与“四零”（零蔗糖、零色素、零香精、零防腐剂）发展趋势，以产品创新驱动品牌转型升级。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1741967,2026-06-08,2026-06-09,董秘你好 ①公司为啥在一季报业绩高增长没有欲披露②公司在除了强制条件下外 什么条件下会选择预披露业绩,尊敬的投资者，您好：公司严格遵循《上海证券交易所股票上市规则》中关于业绩预告披露的相关规定，合规开展信息披露工作。根据规则，“上市公司预计年度经营业绩和财务状况将出现下列情形之一的，应当在会计年度结束后1个月内进行预告：（一）净利润为负值；（二）净利润实现扭亏为盈；（三）实现盈利，且净利润与上年同期相比上升或者下降50%以上；（四）利润总额、净利润或者扣除非经常性损益后的净利润孰低者为负值，且扣除与主营业务无关的业务收入和不具备商业实质的收入后的营业收入低于3亿元；（五）期末净资产为负值；（六）本所认定的其他情形。公司预计半年度经营业绩将出现前款第（一）项至第（三）项情形之一的，应当在半年度结束后15日内进行预告。”上述规则是针对年度、半年度业绩预告的强制性规定，不涉及一季报披露要求。2026年一季度公司归母净利润同比上升42.74%，基于以往公司从未主动发布过一季度业绩预告的自愿性公告，遵循信息披露一致性原则，本次亦未披露相关公告。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1739753,2026-06-04,2026-06-09,公司近期股价大幅下跌，是否有未披露的重大利空，公司办公会是否考虑股价回购注销或者其他举措维护股价？,尊敬的投资者，您好：公司目前生产运营和市场动销正常稳定，不存在应披未披事项。感谢您的关注和建议。,directional-but-unquantified,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1733549,2026-05-28,2026-06-09,请问，公司26年2季度对经销商的价格，相对于25年2季度对经销商的价格，是否有所上涨？如果上涨的话，大概上涨了百分之多少？,尊敬的投资者，您好：公司会根据市场动销状况、原材料成本变化及行业竞争态势等综合因素制定价格策略并灵活调整。2026年第一季度公司部分产品有小幅提价，第二季度继续维持了前述价格政策。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1732169,2026-05-26,2026-06-01,隔壁恒顺醋业买100股送调料礼包，公司考虑推出买股票送盘饺子的活动吗？我不想天天都关灯吃面了,尊敬的投资者，您好：感谢您的关注和建议。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1726534,2026-05-19,2026-06-01,建议公司推出麻辣烫套装，内容物为一包麻辣烫汤底和一包什锦丸子，单包价格控制在五元以内，顾客买回去后加点菜叶和泡面即可美美地煮一顿麻辣烫。这可能会开辟一块新的市场。,尊敬的投资者，您好：感谢您的关注和建议。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1761776,2026-07-01,2026-07-16,董秘你好 近期公司股价跌幅巨大①公司近期二季度与同期相比 是否持续向好？ ②近期有其他措施 提升市场信心吗？,尊敬的投资者，您好：公司目前生产运营正常，市场动销稳定，不存在应披未披事项。股价走势受消费环境、二级市场等多重因素影响；公司将一如既往坚持做好主业，稳中求进，力争以长期高质量发展为广大投资者创造良好的投资回报。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1761775,2026-07-01,2026-07-16,股票跌成这样，是不是有雷故意不说，A杀成这样，不可思议啊！,尊敬的投资者，您好：公司目前生产运营正常，市场动销稳定，不存在应披未披事项。股价走势受消费环境、二级市场等多重因素影响；公司将一如既往坚持做好主业，稳中求进，力争以长期高质量发展为广大投资者创造良好的投资回报。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1758649,2026-06-29,2026-07-02,我是安井的股东和消费者，最近两年很火的小笼包，煎饺水饺我从来不买安井的产品，原因是产品力差，希望产品研发部门能去尝尝“头厨”的黑猪肉小笼包，以及“必品阁”的王水饺，差距非常巨大！ 还有就是添加剂问题，头厨的小笼包没有复配保水剂都能做这么好，为什么安井的小笼包就必须加？现在年轻人越来越注重添加剂问题，希望能尽快清洁配料表，让年轻人放心长期吃！,尊敬的投资者，您好：作为速冻食品行业的重要参与者，公司深耕速冻面米制品研发与生产多年，始终以严格的品质标准把控产品全流程。基于对行业规模、市场容量、渠道匹配度及研发生产优势的综合考量，公司针对性开发了口感与风味俱佳、营养配比均衡且兼具高性价比优势的蒸煎饺产品，该产品系公司去年增速最快的面米单品，今年在高基数基础上仍保持良好增长态势。在此基础上，公司今年顺势推出了匠心手作、新鲜地道的老面鲜肉小笼包，终端复购率高，渠道动销表现优异，市场反馈持续向好。同时，公司始终以消费者需求为导向，通过技术创新和工艺改进持续推进配料表“清洁化”。感谢您的关注和建议。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
603345.SH,sse,1757460,2026-06-26,2026-07-02,董秘你好 ①公司25年12月 入局清真赛道具有哪些特征 ②截止目前进展如何③未来发展方向是什么,尊敬的投资者，您好：公司于2025年12月正式启动安斋项目，并于今年4月底在集团旗下河南安斋食品有限公司生产，依托自有渠道和新拓渠道，按“淡季铺市场，旺季争销量”的节奏有序推进。截至目前，公司已初步完成西北、华中、华北区域的经销商架构搭建，累计向市场投放的8款产品动销良好，获得了经销商与消费者的认可。未来，公司将结合区域消费特征，进一步丰富产品矩阵、优化渠道布局，并积极探索东南亚等国际市场的需求与机遇，推动该业务板块持续高质量发展。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=603345,sse_e_interaction
