ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
000967.SZ,szse,2271059976252907520,2026-05-18,,领导，您好！请问截至2026年5月20日，公司股东人数是多少？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2271059976252907520,cninfo_irm
000967.SZ,szse,2267920707346849792,2026-05-14,,公司是否知晓近期股价异动与某大股东无公告抛售有关？公司有无回购计划或稳价措施？,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267920707346849792,cninfo_irm
000967.SZ,szse,2267261988034117632,2026-05-13,,领导，您好！我想请教一下，公司对于算力业务到底是如何看待的？公司的投资者交流、信息披露、对于市场关切的回应一直做得很不到位，酒香还怕巷子深，我们做了那么大的投入，取得了实质性的进展，放眼整个市场都是居于头部的存在，可为什么一点都听不到公司的声音？踏实低调的工作作风值得肯定，可是让市场猜来猜去，不是负责任的态度吧？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267261988034117632,cninfo_irm
000967.SZ,szse,2266534712810496000,2026-05-12,,公司几个大股东接连减持，甚至实控人也减持，短短两天股价下跌了超20%，是因为公司经营上出现了什么问题了吗？这种减持的用意何在？而且算租这块也迟尽不公布，这到底是何用意？不能什么都不回应，让市场全靠蒙，框人进来做接盘侠吧？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2266534712810496000,cninfo_irm
000967.SZ,szse,2267268482203213824,2026-05-13,,领导，您好！请问截至2026年5与10日，公司股东人数是多少？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267268482203213824,cninfo_irm
000967.SZ,szse,2267263998078812160,2026-05-13,,领导，您好！两个月的时间，公司实控人、二、三大股东轮番上阵减持，截至26年5月13日，累积减持金额超50亿元，这还不包括可转债转股的10亿。这放在全市场都是屈指可数的存在。股价稍有点起色，就面临如此重压。想请问对此是否是否有考虑过对中小投资者权利的维护与尊重？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267263998078812160,cninfo_irm
000967.SZ,szse,2266535142128680960,2026-05-12,,截至今天，股东户数为多少？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2266535142128680960,cninfo_irm
000967.SZ,szse,2264343317331550208,2026-05-09,,董秘您好，贵公司的算力租赁业务将会成主要业务吗？贵公司有建立万卡集群或词元工厂的想法吗？贵公司在算力卡不断涨价的情况下，有不经过层层加价拿到算力卡的正规途径吗，如直接接触英伟达显卡一级代理商。贵公司员工增持贵公司股票，是看好贵公司的发展吗？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2264343317331550208,cninfo_irm
000967.SZ,szse,2264335345957752832,2026-05-09,,尊敬的领导，贵公司的算力租赁业务将会成为该公司主要业务吗？在这算力卡涨价的情况下，贵公司有未经过层层加价拿到卡的正规途径和能力吗？贵公司有扩建万卡集群或建token工厂的想法吗？员工增加持股是员工看好贵公司的未来发展吗？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2264335345957752832,cninfo_irm
000967.SZ,szse,2262399990658998272,2026-05-07,,"各位领导
公司大力布局AI智算算力集群，科技业务已成第二增长曲线，但现行简称“盈峰环境”只体现传统环保，完全体现不出智算、科技属性，不利于估值重估和市场辨识度。
请问公司后续是否计划顺应业务转型，申请更改带科技/智算字样的股票简称？谢谢！",,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2262399990658998272,cninfo_irm
000967.SZ,szse,2261814732618149888,2026-05-06,,董秘您好！公司大力布局AI智算算力集群，科技业务已成第二增长曲线，但现行简称“盈峰环境”只体现传统环保，完全体现不出智算、科技属性，不利于估值重估和市场辨识度。请问公司后续是否计划顺应业务转型，申请更改带科技/智算字样的股票简称？谢谢！,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2261814732618149888,cninfo_irm
000967.SZ,szse,2260499124033134592,2026-05-04,,请问截至止2026年4月30日公司的股东总数是多少？谢谢,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2260499124033134592,cninfo_irm
000967.SZ,szse,2256553500759764992,2026-04-29,,2025年，公司商誉达到总资产的14.92%，但商誉减值准备只有0，请问公司是否存在利用商誉减值调节利润的可能？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2256553500759764992,cninfo_irm
000967.SZ,szse,2255332450174738432,2026-04-27,,请问盈峰环境算力租赁规模如何？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2255332450174738432,cninfo_irm
000967.SZ,szse,2245119086787518464,2026-04-13,,尊敬的领导，您好！请问截至2026年4月10日，公司股东人数是多少？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2245119086787518464,cninfo_irm
000967.SZ,szse,2242719007403089920,2026-04-10,,为何一问及算力业务，公司就机械式的回复参照某某网站公告，公司转型或者签订重大合同，普通散户难道没有知情权？,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2242719007403089920,cninfo_irm
000967.SZ,szse,2237978145133637632,2026-04-04,,贵公司无人清洁机器人的业务进展情况请介绍下，我们想购买的话，在哪里买，价格多少,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2237978145133637632,cninfo_irm
000967.SZ,szse,2282508194221981696,2026-06-03,2026-06-05,公司算力中心八个集群的投入，是否能够买到足够的卡保证？,尊敬的投资者，您好！目前算力租赁相关业务营收占比较低，2025年暂未对公司经营业绩形成重大贡献，鉴于商业保密原则，请参见公司发布的公开信息，后期市场需求以及业务拓展存在不确定性，请投资者注意投资风险。感谢您对公司的关注！,substantive,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2282508194221981696,cninfo_irm
000967.SZ,szse,2267920707346849792,2026-05-14,2026-06-03,公司是否知晓近期股价异动与某大股东无公告抛售有关？公司有无回购计划或稳价措施？,尊敬的投资者，您好！公司二级市场股价波动属于市场常态，受宏观经济、大盘走势、行业轮动、市场情绪及资金流向等多重因素综合影响，公司经营基本面整体稳定，截至目前暂无回购计划，如有相关计划，公司将按照相关法律法规的规定及时履行审议程序及信息披露义务，感谢您的关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267920707346849792,cninfo_irm
