ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
002475.SZ,szse,2233130614904283136,2026-03-28,,公司怎么看到英伟达VR架构对公司通信和数据中心业务带来的影响和机遇！,,unanswered,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2233130614904283136,cninfo_irm
002475.SZ,szse,2210635191115956224,2026-02-26,2026-03-18,什么时候回购结束,您好，公司于2025年12月31日召开第六届董事会第二十一次会议，审议通过《关于以集中竞价交易方式回购公司股份方案的议案》，本次回购期限为自公司董事会审议通过本次回购方案之日起不超过12个月，谢谢！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2210635191115956224,cninfo_irm
002475.SZ,szse,2209995799334600704,2026-02-25,2026-03-18,请问公司的回购计划预计分几批次完成？首次回购日期为2月13日，接下来会在几月份完成剩余资金的回购？,您好，公司于2025年12月31日召开第六届董事会第二十一次会议，审议通过《关于以集中竞价交易方式回购公司股份方案的议案》，本次回购期限为自公司董事会审议通过本次回购方案之日起不超过12个月，公司将在回购期限内根据市场情况择机进行回购，并按照相关法律法规的规定及时履行信息披露义务，敬请关注。谢谢！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2209995799334600704,cninfo_irm
002475.SZ,szse,2200950598209224704,2026-02-13,2026-03-18,公司公告回购，到目前一点也没有买入，是公司认为现在的股价还是过高吗？公司股价连创最近新低，是否有大股东减持没有公告？大股东汇金的持仓是否减持未公告？,"您好，截至2026年2月28日，公司通过股份回购专用证券账户以集中竞价方式回购公司股份9,900,600股，占公司总股本的比例为0.14%，最高成交价50.91元/股，最低成交价50.14元/股，成交总金额499,946,537.83元（不含交易费用）。公司按照相关法律法规的规定及时履行信息披露义务，无应披露而未披露的信息。谢谢！",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200950598209224704,cninfo_irm
002475.SZ,szse,2198323641413468160,2026-02-09,2026-03-18,"公司已于2026年1月16日发布《关于以集中竞价交易方式回购公司股份方案的回购报告书》，本次回购金额不低于100,000万元且不超过人民币200,000万元。距离公告发布已接近1个月，期间股价持续下跌。回购进展如何，回购进展较慢，是否因资金紧张？","您好，截至2026年2月28日，公司通过股份回购专用证券账户以集中竞价方式回购公司股份9,900,600股，占公司总股本的比例为0.14%，最高成交价50.91元/股，最低成交价50.14元/股，成交总金额499,946,537.83元（不含交易费用）。公司将在回购期限内根据市场情况择机进行回购，并按照相关法律法规的规定及时履行信息披露义务。公司将继续深耕主营业务，持续提升市场竞争力，实现公司高质量发展，全力推动公司股价符合公司内在价值，切实保护广大投资者合法权益。谢谢！",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2198323641413468160,cninfo_irm
002475.SZ,szse,2198268468263583744,2026-02-09,2026-03-18,懂秘你好，请问贵公司有生产高速铜缆吗？有与英伟达合作吗？ 公司在算力有相关布局？,你好，公司在AI行业布局铜光互联、热管理和电源等产品线，并提供整体技术解决方案。公司的224G高速线缆产品已实现量产，448G产品也已与多家主流客户展开预研工作。基于契约精神，公司不便分享具体客户或具体产品信息，敬请谅解。谢谢！,substantive,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2198268468263583744,cninfo_irm
002475.SZ,szse,2194249392665509888,2026-02-04,2026-03-18,董秘您好：公司1月16日已经发布了要回购的通知，截止2月3日发的回购进展公告，目前还没有回购，目前股价跌的比较厉害，公司为什么还不实施回购，给市场和股东们一些信心呢？,"您好，截至2026年2月28日，公司通过股份回购专用证券账户以集中竞价方式回购公司股份9,900,600股，占公司总股本的比例为0.14%，最高成交价50.91元/股，最低成交价50.14元/股，成交总金额499,946,537.83元（不含交易费用）。公司将在回购期限内根据股价情况择机进行回购，并按照相关法律法规的规定及时履行信息披露义务。公司将继续深耕主营业务，持续提升市场竞争力，实现公司高质量发展，全力推动公司股价符合公司内在价值，切实保护广大投资者合法权益。谢谢！",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2194249392665509888,cninfo_irm
002475.SZ,szse,2194170115980460032,2026-02-04,2026-03-18,股价持续下跌，怎么还不进行回购？是觉得公司还没到回购的目标价吗？还是觉得公司股价被严重高估,"您好，截至2026年2月28日，公司通过股份回购专用证券账户以集中竞价方式回购公司股份9,900,600股，占公司总股本的比例为0.14%，最高成交价50.91元/股，最低成交价50.14元/股，成交总金额499,946,537.83元（不含交易费用）。公司将在回购期限内根据股价情况择机进行回购，并按照相关法律法规的规定及时履行信息披露义务。公司将继续深耕主营业务，持续提升市场竞争力，实现公司高质量发展，全力推动公司股价符合公司内在价值，切实保护广大投资者合法权益。谢谢！",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2194170115980460032,cninfo_irm
002475.SZ,szse,2193596377247891456,2026-02-03,2026-03-18,您好，尊敬的董秘，请问贵公司回购方案公告发布已经一个多月至今，回购份额却连一元钱都没有，公司账面上是否没有充足资金或面临银行断贷风险？如果有，先前发布的年报预告是否也需要同步下修？,"您好，截至2026年2月28日，公司通过股份回购专用证券账户以集中竞价方式回购公司股份9,900,600股，占公司总股本的比例为0.14%，最高成交价50.91元/股，最低成交价50.14元/股，成交总金额499,946,537.83元（不含交易费用）。公司目前生产经营活动一切正常，无应披露而未披露的信息，谢谢！",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2193596377247891456,cninfo_irm
002475.SZ,szse,2191550400678264832,2026-01-31,2026-03-18,贵司有cpo业务吗，为何被划入cpo版块,您好，公司持续深耕CPO、NPO等数据中心光互联技术，致力于助力AI产业生态繁荣发展，与产业链共拓数字算力新时代的广阔空间，相关业务进展请参见定期报告，谢谢！,substantive,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2191550400678264832,cninfo_irm
