ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
300498.SZ,szse,2283384926413111296,2026-06-04,2026-06-10,公司的市值接近历史新低了，这几年来公司为了股权激励达成一直在重规模忽视效益，养鸡养猪业务都和行业优秀的有差距甚至差距很大，公司主厂区在南方但是售价近些年也没有和同行差距太高甚至被反超，这么多年除了高额薪酬的管理层和大股东外没有受益者，尤其是几年投资公司信任公司的长期投资者，希望今后公司做到以效益为重，因为再大的规模没有效益那投资者得到什么了？,尊敬的投资者，您好，近期公司股价大幅下跌，公司管理层高度关注。公司及时组织专项会议，对当前公司市值表现进行分析。经研判，当前公司生产经营成绩较好，基本面持续改善，公司层面当前无应披露而未披露的重大利空信息，股价走弱主要受当前A股市场资金博弈等外部因素影响。为保护投资者利益、传递公司未来发展信心，公司积极推进回购工作。截至6月2日，公司累计回购金额12亿元，达到此前2月披露的8-12亿元回购计划上限，平均回购价格为16.04元/股，回购最高成交价为17.59元/股，最低成交价为13.22元/股。谢谢您对公司的关注。,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2283384926413111296,cninfo_irm
300498.SZ,szse,2273495437796556800,2026-05-21,2026-06-02,公司内部管理层和员工有没有竞争机制？有没有人浮于事现象？尤其是管理层,尊敬的投资者，您好！公司从上至下已建立常态化良性竞争与淘汰机制：管理层采用经营目标责任制考核，根据经营成果动态调整职级与职等，破除岗位固化；基层员工绩效与产出、成本等过程指标挂钩。公司持续深化组织变革，适时调适组织架构，比如近年的猪业和禽业拆分、总部职能部门的整合等，积极推动内部良性竞争，多措并举优化组织运作效力，提高人效，保障组织精简高效。感谢您的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2273495437796556800,cninfo_irm
300498.SZ,szse,2278280263494799360,2026-05-28,2026-06-02,端午节过后猪价会不会反弹？三季度猪价有希望上涨吗？,"尊敬的投资者，您好！生猪养殖属于充分竞争行业，猪价走势受产品供给和需求等多重因素影响，未来价格具有一定的不确定性。
结合往年经验来看，节假日及三季度通常为肉类消费的旺季，有望对猪价形成一定支撑，但具体价格走势仍需综合考量市场整体供给情况。感谢您对公司的关注与支持。",directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2278280263494799360,cninfo_irm
300498.SZ,szse,2279558145114378240,2026-05-30,2026-06-02,您好，公司对外公布的完全成本最新的有包含利息支出吗？谢谢,尊敬的投资者，您好，公司对外公布的综合成本包含了下属各养殖单位自身向公司借取资金的利息支出。谢谢。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2279558145114378240,cninfo_irm
300498.SZ,szse,2273230498463809536,2026-05-21,2026-05-25,根据最新农业农村部，以及发改委，商务部，等多部委，联合调控生猪产能，温氏股份出栏量被限制到多少，能繁母猪要减少多少,您好，具体情况请您以相关监管机构发布信息为准。谢谢您对公司的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2273230498463809536,cninfo_irm
300498.SZ,szse,2272935210852401152,2026-05-21,2026-05-22,目前市场已经不是看规模而是利润和效益，若不能持续盈利造血即使养1亿头猪也没用，公司股价最先创近6年新低已经看出来了，公司这么多年出栏量确实增长了但利润体现在哪？公司股价走势都不如行业落后产能了,尊敬的投资者，您好，我们非常理解大家对股价表现的关切。公司将继续做好生产经营，努力提升业绩，实现高质量发展，更好地回馈广大投资者。谢谢。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2272935210852401152,cninfo_irm
300498.SZ,szse,2272250318187511808,2026-05-20,2026-05-21,这么多年来没看到管理层主动增持自家股份，全都等着廉价股权激励，如今产能调控受限了请问继续股权激励是什么？还是没有业绩门槛吗？,"您好，公司实施股权激励的核心目的，是建立健全长效激励约束机制，将核心团队利益与公司长远发展深度绑定，推动公司实现长期稳健发展，为股东带来更多的回报。
未来，公司将继续积极利用股权激励工具，根据公司不同发展阶段，设定不同的激励考核目标，促进公司、员工和股东共同发展。公司会充分考虑您的建议。谢谢。",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2272250318187511808,cninfo_irm
300498.SZ,szse,2270675182079795200,2026-05-18,2026-05-20,公司股价今天创了5年新低了，同行里出了要破产的这样外其它没有，而同期各大指数是大涨暴涨的，请问公司有何举措提振市场信心？有注销回购的部分股权吗？第一季度公司单只鸡利润为何与同行立华股份相差很大？不是规模化效应按理说比友商利润高才对，公司这么多年股权激励不管利润在行业中的位置吗？,"尊敬的投资者，您好，
（1）关于近期股价波动，我们深表理解与歉意。股价走势受市场因素、资金博弈、投资者情绪、行业环境等多种因素综合影响，近期波动与市场资金博弈、行业环境变化等存在一定关联。公司始终将提升经营质量、回报投资者放在重要位置。未来，公司将继续聚焦主营业务，努力提升业绩，做好价值传递，在高质量发展的基础上，更好地回馈广大投资者。
（2）公司如有回购注销计划，会按照相关要求进行披露。
（3）不同养鸡企业单只鸡盈利和成本表现，会因区域分布、产品品种和结构等不同而存在较大差异。同时，生产成绩也处于动态变化中，阶段性可能存在波动。
（4）公司实施股权激励的核心目的，是建立健全长效激励约束机制，将核心团队利益与公司长远发展深度绑定，推动公司实现长期稳健发展，为股东带来更多的回报。公司历次股权激励已达成目标，公司生产成绩持续改善，畜禽养殖规模稳步提升。谢谢。",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2270675182079795200,cninfo_irm
300498.SZ,szse,2267714961770373120,2026-05-14,2026-05-20,同行里温氏走势非常非常差，刷新年度新低，同行走势遥遥领先，为何不注销一部分回购的股份呢？和牧原连续多年走势差距太大了，和其它落后产能也差距非常大,您好，公司如有回购注销计划，会按照相关要求进行披露。谢谢。,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2267714961770373120,cninfo_irm
300498.SZ,szse,2272017075693535232,2026-05-19,2026-05-20,如今养猪产能受控了，请问公司是公司加农户的方式，比自繁自养是不是受到影响小？再就是公司继续股权激励的话若规模已经受限那是不是应该从效益利润来行权了，毕竟过去这么多年股权激励只看到规模没有看到多少效益，股价也创了多年新低，除了拿着高额薪酬和廉价股权激励的管理层外广大中小投资者没有看到回报，若股权激励没有效果还是注销比较好，符合所有人利益,"尊敬的投资者，您好，
（1）公司采用紧密型“公司+农户”模式，兼顾了规模与效益的平衡，符合我国现阶段农业生产发展的资源条件和方向，合作农户合理分散，减轻资源环境承载压力，优化区域布局，实现养殖与生态和谐发展。同时，“公司+农户”模式增加了农村就业人口，有利于促进乡村振兴和共同富裕。
（2）未来，公司将继续积极利用股权激励工具，根据公司不同发展阶段，设定不同的激励考核目标，促进公司、员工和股东共同发展。公司会充分考虑您的建议。谢谢。",substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2272017075693535232,cninfo_irm
