ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
600338.SH,sse,1743935,2026-06-09,,请问，公司有没有市值管理要求？市场牛市期间，公司股价反常暴跌，有没有维护中小股东利益的措施？,尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。公司高度重视市值管理工作，主要措施包括：一是聚焦主业发展，以优异的经营业绩支撑市值长期健康发展；二是持续完善公司治理，提升规范运作水平；三是不断提升信息披露质量；四是持续强化投资者关系管理，通过业绩说明会、现场调研等多种形式与投资者保持高效沟通；五是稳步推动分红政策落地，切实回报投资者。公司管理层将继续坚定不移地推进“一体两域”发展战略，提升核心竞争力，为投资者创造长期稳定的投资回报，实现公司价值与股东利益的最大化。感谢您对公司的关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1741468,2026-06-05,,董秘您好，公司员工持股计划草案尚待股东大会审议，大盘板块上行，个股股价一个月大跌近40%，全程无反弹。1.请解释股价大幅异常下跌与员工持股计划是否存在关联，是否有意打压股价，降低后续员工建仓成本，损害中小股东权益？2.敏感期公司是否排查异常抛盘并报备交易所？3.股价非理性阴跌，公司有无回购。大股东增持维稳预案？,尊敬的投资者您好，公司拟通过员工持股计划方案的实施，吸引和留住优秀人才，充分调动公司核心团队的工作积极性和创造性，有效地将股东利益、公司利益和核心骨干员工个人利益紧密结合，不存在损害公司及全体股东利益的情形。股票价格受多种复杂因素影响，公司充分理解投资者对股价波动的关切。公司管理层始终聚焦主业经营，致力于通过提升核心竞争力和基本面来夯实公司内在价值，切实维护全体股东的长远利益，如涉及回购等具体计划安排，公司将严格依法依规及时履行信息披露义务。感谢您对公司的关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1741359,2026-06-05,,大盘牛市环境下个股月下跌40%，请问公司有无隐藏利空，是否核查异常交易，有无回购，增持等市值维护落地计划？,尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。目前公司经营情况良好，不存在应披露未披露的事项。如涉及回购、增持等具体计划安排，公司将严格依法依规及时履行信息披露义务。感谢您对公司的关注！,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1740353,2026-06-04,,公司股价最近一直跌，是不是经营出现问题了，Q2公司产能比Q1会不会提升，公司锂本月会生产吗？请回信，谢谢！,尊敬的投资者您好，股票价格受多种因素影响，目前公司经营情况良好。关于2026年第二季度的具体经营数据，请关注公司后续披露的2026年半年度报告。阿根廷安赫莱斯项目目前仍处于建设阶段。2026年，公司将持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1737513,2026-06-02,,尊敬的管理者：请问阿根廷托萨公司2025年末净资产仅8823万元、2026年3月末为1.04亿元，交易作价高达7000万美元（约合5亿元人民币），交易前需将阿根廷托萨对珠峰香港及关联方的7213万元负债转为股本金，增资后实收资本仅7763万元，随即以5亿元出售。请说明债转股是否仅为抬高标的净资产、满足交易定价要求？是否存在调节利润或利益安排？,"尊敬的投资者您好，本次交易前先行完成债转股主要系解决阿根廷托萨公司对珠峰香港及其关联公司的负债，主要目的在于理顺标的公司的债权债务关系，便于后续股权交割。本次交易作价7,000万美元，系基于市场化原则，参考评估报告交易标的相关资产组的账面价值，结合交易标的实际情况，最终协商确定转让对价，体现了标的公司的资源潜力和未来开发价值。债转股并未改变交易定价的商业实质，亦不存在通过此调节利润或进行不当利益安排的情形。公司始终遵循市场化、公允性原则，维护全体股东利益。感谢您对公司的关注！",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1736908,2026-06-01,,尊敬的管理者：结合贵公司2026年年报和本次季报，存货科目有所增加，请问存货为锂精矿环视产成品？公司海外/国内在建锂矿项目，当前投资进度，设备安装，试生产进展如何？ 报告期内锂价出现明显波动，贵公司针对锂价周期变化，在产销，库存定价上采取了哪些经营策略？如有时间请说明变动原因和具体情况？没有时间给一个概况性的回复为盼，感谢。,尊敬的投资者您好，阿根廷安赫莱斯项目仍处于建设阶段，尚未投产，无对应存货。公司正在持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设，并将根据融资进度，加快推进锂资源的规模化开发。关于项目进展情况请以公司在上海证券交易所网站及指定信息披露媒体上披露的公告为准。感谢您对公司的关注！,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1722551,2026-05-14,2026-06-04,董秘您好，请问公司阿根廷安赫莱斯盐湖首期1万吨提锂项目，现在建设和调试进度到哪一步了？大概什么时候可以投料试车、正式量产达标？公司规划的3万吨总产能，整体投产节奏是怎么安排的？如果后续碳酸锂价格维持在15–20万元/吨区间，公司能不能充分抓住行业盈利机会？阿里扎罗盐湖出售的资金，是否已经投入到阿根廷盐湖项目的开发建设中？目前公司有没有提前锁定下游锂盐长期供货订单？,尊敬的投资者您好，阿根廷安赫莱斯项目目前尚处于建设阶段。公司正在持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设，并将根据融资进度，加快推进锂资源的规模化开发。在充分发挥项目良好资源禀赋优势的基础上，我们还将依托盐湖提锂资源本身所具有的潜在成本优势，通过技术创新和精细化管理等举措降低投资成本，以期实现项目的预期收益。关于出售公司实控阿根廷托萨公司股权，按照《股份买卖协议》的约定在履行中。本次交易所获资金将集中投入核心业务与战略项目，增强长期核心竞争力。关于项目进展情况，公司将严格按照相关法律法规，及时履行信息披露义务。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1737515,2026-06-02,2026-06-04,尊敬的管理者：2025年年报显示，公司“收到其他与经营活动有关的现金”达31.6亿元、“支付其他与经营活动有关的现金”达32.84亿元；2026年一季报这两项分别为13.28亿元、13.42亿元，金额远超同期营收（2025年24.3亿、2026Q1 8.48亿）。请说明这两类现金流的具体构成，为何与主营业务规模严重不匹配？是否存在资金周转或关联方往来？,尊敬的投资者您好，2025年度“收到其他与经营活动有关的现金”和“支付其他与经营活动有关的现金”的具体构成请参见公司2025年年度报告附注79（1）和（2）所示。2026年第一季度的相关构成相较2025年度没有发生重大变化。2025年度及2026年一季度相关现金流量表项目大幅增加，主要系公司子公司开展转口贸易所产生的现金流。该现金流量表项目的列示方式系参照上交所发布的会计监管动态（2023年第6期）问题5所提示净额法下确认的贸易收入，相关现金流入流出按总额分别计入其他与经营活动有关的现金中。“收到其他与经营活动有关的现金”和“支付其他与经营活动有关的现金”并不存在大额资金周转或关联方往来。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1737507,2026-06-02,2026-06-04,尊敬的管理者：2025年年报显示，公司尚欠控股股东塔城国际借款本金1.24亿元、利息3918万元；欠关联方中环技本金247万元、利息3万元；欠副董事长茅元恺（实控人亲属）本金500万元、利息4万元。请说明上述款项的形成原因、还款计划，是否存在违规资金占用？,尊敬的投资者您好，上述借款系关联方给予公司资金支持，主要用于补充公司流动资金，满足国内日常运营所需，相关交易定价符合监管指引和市场化标准，不存在资金占用情况。感谢您对公司的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1736886,2026-06-01,2026-06-04,贵公司：安赫莱斯项目试产/调试进度？请明确回复已完成什么阶段的调试？预计什么时间可以获得锂矿？年产锂矿预计多少？,尊敬的投资者您好，阿根廷安赫莱斯项目目前仍处于建设阶段。2025年，阿根廷盐湖项目在完成前期合规手续办理与基础设施建设方案优化基础上，有序推进设备管理、成本管控等工作，持续夯实环保与合规基础，规范项目运行与资产管理，通过多种措施降低成本。2026年，公司将持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设，根据融资进度，加快推进锂资源的规模化开发。关于项目进展情况，公司将严格按照相关法律法规，及时履行信息披露义务。感谢您对公司的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1736301,2026-06-01,2026-06-04,"您好，董秘，阿根廷盐湖未来一年内是否可以量产，我是2021年买你们股票，至今5年，盐湖毫无建树，我特别失望，近一个月你们公司暴跌40%,刷新我的认知，比暴雷股，退市股，有过之而不及，对我持股信心造成暴击！麻烦请告诉能或者不能量产好吗，好让我决定是否清仓。来自一个资金被腰斩的痛苦散户。我不能在等一个五年了。",尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。阿根廷安赫莱斯项目目前仍处于建设阶段。2026年，公司将持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设，根据融资进度，加快推进锂资源的规模化开发。关于项目进展情况，公司将严格按照相关法律法规，及时履行信息披露义务。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1735716,2026-05-29,2026-06-04,你好，贵公司是经营异常要倒闭了吗？近期股价一直在下跌。,尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。公司将进一步提升核心竞争力、盈利能力和风险管理能力，通过稳健持续经营、规范公司治理，切实履行上市公司责任与义务，推动公司高质量发展，共同促进资本市场持续平稳健康发展。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1735319,2026-05-29,2026-06-04,你好，贵公司主营业务是铅精矿，铜精矿，并且占营收大，营收稳定，而近期公司股价跟碳酸锂大起大落，是否恶意炒作。,尊敬的投资者您好，公司始终坚守合规经营底线，严格遵守国家相关法律法规和监管政策要求，及时履行信息披露义务，不存在炒作概念、损害投资者利益的行为。股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，敬请投资者理性投资、注意投资风险。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1732983,2026-05-27,2026-06-04,董秘您好，安赫莱斯盐湖一期项目设备长期存放，吸附剂、膜组件存在常规老化，请问公司目前是否已与蓝晓科技对接耗材采购、产线检修的相关洽谈？请正面回复，谢谢。,尊敬的投资者您好，公司与蓝晓科技于2022年3月3日签订了《阿根廷锂钾有限公司年产5万吨碳酸锂盐湖提锂建设项目之2.5万吨吸附段设备供货合同》，由蓝晓科技供货的1万吨碳酸锂当量规模吸附设备已运达现场，就该合同的后续执行情况，公司与蓝晓科技的协商仍在进行中，如后续涉及合同调整、变更或其他应披露事项，公司将严格按照法律法规和监管要求及时履行信息披露义务。感谢您对公司的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1732908,2026-05-27,2026-06-04,尊敬的董秘你好，贵司股价从四月底开始连续暴跌，内外机构从一致看好贵司盐湖投产到砸盘疯狂跑路，是贵司近期盐湖项目还是公司本身出问题没有公告吗？还有想咨询下贵司RIGI优惠政策还差什么条件没达到导致迟迟没有实质性被审批进展？看以往公告已经提交半年了。,尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。公司高度重视并积极响应阿根廷大型投资激励制度（RIGI），已于2025年10月正式提交RIGI项目申请，具体将依投资所在国政府审批结果确定。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1732324,2026-05-26,2026-06-04,董秘您好！请问截止5月20号，公司的股东人数是多少？谢谢,"尊敬的投资者您好，截至2026年5月20日，公司股东总户数124,573户。感谢您对公司的关注！",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1726416,2026-05-19,2026-06-04,公司卖掉的盐湖部分资金是否已经到账，这部分资金是否已经对目前一万吨提锂已经开始如实使用，月底能否试生产，请黄董回复！,尊敬的投资者您好，关于出售公司实控阿根廷托萨公司股权，按照《股份买卖协议》的约定在履行中。公司出售实控阿根廷托萨公司股权所获资金将集中投入核心业务与战略项目，用以加速公司主营业务发展与重点项目落地。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1726041,2026-05-19,2026-06-04,天天这么跌，请问什么时候退市？,尊敬的投资者您好，股票价格受公司经营业绩、宏观经济周期、国际/国内政治经济形势及投资者心理等多种复杂因素影响，公司充分理解投资者对股价波动的关切。公司将进一步提升核心竞争力、盈利能力和风险管理能力，通过稳健持续经营、规范公司治理，切实履行上市公司责任与义务，推动公司高质量发展，共同促进资本市场持续平稳健康发展。感谢您对公司的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1724165,2026-05-18,2026-06-04,董秘您好，请问贵公司阿根廷安赫莱斯盐湖项目具备投产条件了吗？计划什么时候投产？,尊敬的投资者您好，阿根廷安赫莱斯项目目前尚处于建设阶段。关于项目进展情况，公司将严格按照相关法律法规，及时履行信息披露义务。感谢您对公司的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1722432,2026-05-14,2026-06-04,董秘您好！请问截止5月10号，公司的股东人数是多少？谢谢,"尊敬的投资者您好，截至2026年5月10日，公司股东总户数124,744户。感谢您对公司的关注！",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1718967,2026-05-11,2026-06-04,据外国媒体报道，阿根廷矿业部长路易斯·卢塞罗3月13日在智利的一次市场活动中发表讲话，我在其中注意提到，在2029年Revotech亚洲公司与西藏珠峰（600338）资源公司的合资企业将启动年产能1万吨的LCE塔斯德洛斯安赫莱斯项目。这是否真实。是要在2029年投产吗。,尊敬的投资者您好，公司在持续推动安赫莱斯项目先期1万吨/年碳酸锂当量产能建设，将根据融资进度，加快推进锂资源的规模化开发。关于项目相关信息，请以公司在上海证券交易所网站及指定信息披露媒体上披露的公告为准。感谢您对公司的关注！,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
600338.SH,sse,1714916,2026-05-06,2026-06-04,请问截至2026年4月30日公司的股东总数是多少？谢谢,"尊敬的投资者您好，截至2026年4月30日，公司股东总户数113,619户。感谢您对公司的关注！",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=600338,sse_e_interaction
