ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
605499.SH,sse,1735877,2026-06-01,2026-06-05,董秘你好 请问公司有计划 推出多规格多价位段的的东鹏特饮吗 ？目前公司并没有推出一升装东鹏特饮 而统一企业却推出了 1升装能量饮料 抢占了东鹏尚未布局的1升装市场 请问公司是否注意到了该市场需求,投资者您好，公司持续跟踪市场需求及品类动态，围绕不同消费场景优化产品规格与价格布局。保健食品配方设计严格遵循国家标准与营养素推荐摄入标准，产品规格设置需匹配合规要求与日常饮用场景，综合各项因素审慎规划产品形态，后续新品相关信息敬请留意公司动态。感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1736517,2026-06-01,2026-06-05,董秘你好，请问贵公司到今天股东户是多少,投资者您好，遵照信息披露公平原则，公司统一在季报、半年报、年报等定期报告中公示期末股东户数，保障全体投资者信息获取公平一致。在册股东可携带本人有效身份证件与券商出具的持股证明前往公司现场办理查询手续。感谢您的关注！,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1735631,2026-05-29,2026-06-05,董秘，好，请问截止到26年一季度，补水啦全国网点覆盖量一共有多少个，各个大区的占比如何？,投资者您好，公司经营数据以公开披露信息为准，敬请关注公司公告。感谢您的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1734729,2026-05-29,2026-06-05,公司能出个东鹏矿泉水吗，定价和农夫山泉怡宝一样就行，你们渠道也有现成的，做矿泉水不难，东鹏补水太贵了，可以做做下沉赛道，趁着张雪这波流量还在持续输出，给那些喝不惯能量饮料的人支持你们的机会，不然到了明年热度过去了，什么都迟了,投资者您好！天然矿泉水行业存在水源资源、行政审批、开采成本、生产运营、渠道拓展及品牌培育等多重准入壁垒。公司依托广东海丰莲花山水源地已推出东鹏天然水产品，受核定取水产能、跨区长距离物流成本等客观条件制约，现阶段产品重点深耕水源地周边市场。公司将持续研判市场需求走势，后续若有相关产品布局计划，将严格按照监管规定及时履行信息披露义务。感谢您的关注！,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1732924,2026-05-27,2026-05-29,为什么市场这么下跌？,投资者您好，二级市场股价波动受宏观环境、市场情绪、行业轮动等多重因素影响。目前公司经营一切正常，始终聚焦饮料主业稳步发展。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1728905,2026-05-22,2026-05-29,董秘好！赞助张雪机车无疑是成功的营销，对功能饮料品牌的提升作用极大。贵司有没有考虑过赞助蓝箭航天的“朱雀三号”可复用回收商业火箭，一旦回收成功对品牌的曝光提升更大，而且航天赛道更“硬核”！建议贵司考虑考虑！,投资者您好，公司的各项营销合作均以品牌定位适配、合作方价值协同为核心考量维度，统筹规划后开展。您的建议我们将认真将其转达相关团队做为参考。感谢您的关注。,directional-but-unquantified,commercial-space,space linkage / investee optionality,"ownership, monetization, or investee milestone still needs filing support",medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1728141,2026-05-21,2026-05-29,您好，请告知截至本月10日、20日以及上月月末最新的股东总户数、户均持股数量，辛苦回复，谢谢！麻烦告知最新股东人数，对比上期是增加还是减少，谢谢！,投资者您好，公司最新可查的股东信息已载于公司定期报告，投资者可通过上交所官网查阅。如后续有相关数据定期更新，公司将按规定及时履行信息披露义务。感谢您的关注。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1727212,2026-05-20,2026-05-29,公司收购新飞通切入光芯片赛道，请问目前1.6T高速光芯片研发进度如何？今年是否有扩产、送样头部算力客户的规划？半导体业务后续有无进一步整合或产能落地的相关安排？,投资者您好，公司始终专注饮料主业，未布局光芯片、半导体相关业务。感谢您的关注。,directional-but-unquantified,compute-power,new-demand adjacency around power + computing infrastructure,"needs revenue, order, or project economics before valuation uplift",medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1772400,2026-07-22,2026-07-24,建议推出 东鹏甘草汤草本饮料！这是医圣张仲景《伤寒论》里的经典经方，单味生甘草即成一方，专门清降上火、治疗喉咙发炎、口舌生疮。如今大众健康意识不断提升，这款草本饮品顺势而生，配方简约温和，相比传统凉茶更有特色，凉茶寒 伤脾阳，甘草甘润温和，清热不伤脾、不伤阳。契合当下健康消费趋势，顺应市场需求，前景光明，解决消费者上火痛点。,投资者您好，感谢您提出新品建议。公司将持续研判市场消费需求，根据消费者需求与品类市场潜力适时丰富产品矩阵，后续新品相关安排请关注公司动态，感谢您的关注。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
605499.SH,sse,1771267,2026-07-20,2026-07-24,公司 H 股全部基石成本 248 港元，当前股价大幅低于发行价，请问公司有无相关维稳股价、缓解基石压力的预案？,投资者您好，公司始终聚焦主业，持续提升经营质量，以扎实的基本面夯实长期价值基础。同时，上半年公司通过A股回购及实控人H股增持等方式，积极维护公司价值与股东权益，传递对未来长期发展的坚定信心。感谢您的关注。,substantive,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",higher-official-signal,https://sns.sseinfo.com/company.do?stockcode=605499,sse_e_interaction
